,,Shikoku,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Shikoku
2023/08/02,13:00,870,3560,210,0,130,2210,30,0,0,0,-2240,0,0,4770,11.44
2023/08/02,14:00,870,3730,220,0,130,1980,50,0,0,0,-2220,0,0,4760,15.35
2023/08/02,15:00,880,4200,220,0,130,1520,70,0,50,0,-2380,0,0,4690,8.33
2023/08/02,16:00,880,4540,250,0,130,940,100,0,330,0,-2530,0,0,4640,5.07
2023/08/02,17:00,880,4560,440,0,130,400,100,0,330,0,-2450,0,0,4390,7.5
2023/08/02,18:00,880,4640,490,0,130,90,110,0,320,0,-2470,0,0,4190,16.56
2023/08/02,19:00,880,4730,480,0,130,0,110,0,20,0,-2380,0,0,3970,16.55
2023/08/02,20:00,880,4570,430,0,130,0,100,0,10,0,-2390,0,0,3730,16.47
2023/08/02,21:00,870,4230,340,0,130,0,100,0,0,0,-2210,0,0,3460,13.77
2023/08/02,22:00,870,4140,280,0,130,0,100,0,0,0,-2350,0,0,3170,11.71
2023/08/02,23:00,880,3950,240,0,130,0,110,0,0,0,-2300,0,0,3010,9.63
2023/08/03,00:00,880,3910,190,0,130,0,100,0,0,0,-2450,0,0,2760,7.18
2023/08/03,01:00,880,3770,190,0,130,0,100,-300,0,0,-2170,0,0,2600,8
2023/08/03,02:00,870,3450,200,0,130,0,70,-290,0,0,-1880,0,0,2550,8.75
2023/08/03,03:00,880,3360,210,0,130,0,60,0,0,0,-2040,0,0,2600,8.3
2023/08/03,04:00,870,3390,210,0,130,0,50,0,0,0,-1930,0,0,2720,8.01
2023/08/03,05:00,870,3440,190,0,130,20,50,0,0,0,-1840,0,0,2860,8.01
2023/08/03,06:00,880,3230,150,0,130,320,40,0,0,0,-1780,0,0,2970,7.94
2023/08/03,07:00,870,3360,150,0,130,790,30,0,0,0,-2090,0,0,3240,4.02
2023/08/03,08:00,870,3520,170,0,130,1250,30,0,0,0,-2090,0,0,3880,3.51
2023/08/03,09:00,870,3460,260,0,130,1700,30,0,0,0,-2150,0,0,4300,9.88
2023/08/03,10:00,870,3350,230,0,130,2060,40,0,0,0,-2150,0,0,4530,7.51
2023/08/03,11:00,870,3400,290,0,130,2200,40,0,0,0,-2270,0,0,4660,0.51
2023/08/03,12:00,870,3440,280,0,130,2200,60,0,0,0,-2400,0,0,4580,10.08
2023/08/03,13:00,870,3700,300,0,130,2020,80,0,0,0,-2360,0,0,4740,12.87
2023/08/03,14:00,870,3870,300,0,130,1730,100,0,0,0,-2270,0,0,4730,16.72
2023/08/03,15:00,870,4470,320,0,130,1280,100,0,10,0,-2480,0,0,4700,11.92
2023/08/03,16:00,870,4580,370,0,130,760,100,0,180,0,-2380,0,0,4610,14.2
2023/08/03,17:00,870,4520,470,0,130,380,80,0,330,0,-2480,0,0,4300,14
2023/08/03,18:00,870,4740,490,0,130,100,70,0,210,0,-2490,0,0,4120,17.67
2023/08/03,19:00,880,4810,510,0,130,0,50,0,20,0,-2460,0,0,3940,16.97
2023/08/03,20:00,870,4580,440,0,130,0,50,0,10,0,-2380,0,0,3700,14.85
2023/08/03,21:00,870,4320,390,0,130,0,50,0,0,0,-2320,0,0,3440,13.14
2023/08/03,22:00,880,4190,300,0,130,0,50,0,0,0,-2380,0,0,3170,11.13
2023/08/03,23:00,870,4010,220,0,130,0,50,0,0,0,-2270,0,0,3010,10.29
2023/08/04,00:00,870,3920,190,0,130,0,50,0,0,0,-2410,0,0,2750,8.65
2023/08/04,01:00,870,3850,180,0,130,0,60,-300,0,0,-2210,0,0,2580,7.99
2023/08/04,02:00,870,3470,180,0,130,0,40,-300,0,0,-1850,0,0,2540,8.16
2023/08/04,03:00,870,3500,160,0,130,0,30,0,0,0,-2090,0,0,2600,8.09
2023/08/04,04:00,870,3510,160,0,130,0,20,0,0,0,-1980,0,0,2710,8.09
2023/08/04,05:00,870,3430,160,0,130,30,20,0,0,0,-1780,0,0,2860,8.33
2023/08/04,06:00,880,3360,180,0,130,340,30,0,0,0,-1920,0,0,3000,8.09
2023/08/04,07:00,880,3400,170,0,130,800,30,0,0,0,-2190,0,0,3220,5.93
2023/08/04,08:00,880,3580,230,0,130,1390,20,0,0,0,-2310,0,0,3920,7.14
2023/08/04,09:00,880,3580,290,0,130,1820,20,0,0,0,-2350,0,0,4370,11.16
2023/08/04,10:00,870,3600,240,0,130,2100,20,0,0,0,-2390,0,0,4570,5.65
2023/08/04,11:00,870,3500,270,0,130,2200,30,0,0,0,-2310,0,0,4690,1.79
2023/08/04,12:00,870,3470,290,0,130,2210,30,0,0,0,-2380,0,0,4620,9.75
2023/08/04,13:00,870,3550,350,0,130,2090,40,0,0,0,-2250,0,0,4780,12.87
2023/08/04,14:00,870,3710,340,0,130,1880,50,0,0,0,-2230,0,0,4750,12.76
2023/08/04,15:00,870,4310,350,0,130,1470,50,0,10,0,-2490,0,0,4700,0.01
2023/08/04,16:00,870,4600,390,0,130,960,50,0,180,0,-2540,0,0,4640,8.73
2023/08/04,17:00,870,4500,470,0,130,450,50,0,360,0,-2420,0,0,4410,11.88
2023/08/04,18:00,870,4600,480,0,130,90,40,0,190,0,-2240,0,0,4160,16.27
2023/08/04,19:00,870,4720,460,0,130,0,40,0,50,0,-2320,0,0,3950,17.54
2023/08/04,20:00,870,4550,400,0,130,0,40,0,50,0,-2340,0,0,3700,16.45
2023/08/04,21:00,870,4210,350,0,130,0,40,0,40,0,-2210,0,0,3430,13.26
2023/08/04,22:00,870,3980,310,0,130,0,40,0,40,0,-2210,0,0,3160,11.19
2023/08/04,23:00,870,3760,290,0,130,0,50,0,40,0,-2130,0,0,3010,9.97
2023/08/05,00:00,870,3240,250,0,130,0,60,0,30,0,-1840,0,0,2740,10.83
2023/08/05,01:00,870,3060,230,0,130,0,60,0,0,0,-1760,0,0,2590,9.03
2023/08/05,02:00,870,3290,250,0,130,0,50,0,0,0,-2050,0,0,2540,8.26
2023/08/05,03:00,870,3290,290,0,130,0,50,0,0,0,-2050,0,0,2580,8.33
2023/08/05,04:00,870,3080,280,0,130,0,60,0,0,0,-1740,0,0,2680,8.63
2023/08/05,05:00,870,3210,250,0,130,30,50,-300,0,0,-1450,0,0,2790,8.4
2023/08/05,06:00,870,3130,190,0,130,300,40,-300,0,0,-1520,0,0,2840,8.26
2023/08/05,07:00,870,2750,180,0,130,740,30,-290,0,0,-1420,0,0,2990,8.07
2023/08/05,08:00,870,2790,170,0,130,1160,30,-300,0,0,-1440,0,0,3410,8.26
2023/08/05,09:00,870,2740,220,0,130,1410,30,-300,0,0,-1420,0,0,3680,8.16
2023/08/05,10:00,870,2650,210,0,130,1720,30,0,0,0,-1720,0,0,3890,5.09
2023/08/05,11:00,870,2710,210,0,130,1810,40,0,0,0,-1720,0,0,4050,6.05
2023/08/05,12:00,870,2640,210,0,130,1740,40,0,0,0,-1590,0,0,4040,7.5
2023/08/05,13:00,870,2980,200,0,130,1680,40,0,0,0,-1850,0,0,4050,4.05
2023/08/05,14:00,870,3170,210,0,130,1470,60,0,0,0,-1870,0,0,4040,4.55
2023/08/05,15:00,870,3380,310,0,130,1290,60,0,0,0,-2040,0,0,4000,7.63
2023/08/05,16:00,870,3550,340,0,130,950,60,0,0,0,-1890,0,0,4010,10.16
2023/08/05,17:00,870,3920,440,0,130,490,60,0,50,0,-2030,0,0,3930,12.39
2023/08/05,18:00,870,4060,400,0,130,100,80,0,360,0,-2220,0,0,3780,12.54
2023/08/05,19:00,870,4050,380,0,130,0,90,0,350,0,-2260,0,0,3610,12.63
2023/08/05,20:00,870,3910,360,0,130,0,110,0,330,0,-2300,0,0,3410,12.89
2023/08/05,21:00,870,3810,390,0,130,0,110,0,40,0,-2150,0,0,3200,11.81
2023/08/05,22:00,870,3720,380,0,130,0,110,0,40,0,-2250,0,0,3000,9.57
2023/08/05,23:00,870,3480,340,0,130,0,110,0,40,0,-2100,0,0,2870,8.56
2023/08/06,00:00,870,2880,350,0,130,0,100,0,0,0,-1690,0,0,2640,8.45
2023/08/06,01:00,870,2850,330,0,130,0,70,0,0,0,-1770,0,0,2480,6.68
2023/08/06,02:00,870,2920,310,0,130,0,60,0,0,0,-1840,0,0,2450,5.09
2023/08/06,03:00,870,2880,340,0,130,0,60,0,20,0,-1810,0,0,2490,6
2023/08/06,04:00,870,2830,320,0,130,0,50,0,10,0,-1620,0,0,2590,5.55
2023/08/06,05:00,870,2840,290,0,130,30,60,0,0,0,-1540,0,0,2680,5.38
2023/08/06,06:00,870,2510,300,0,130,320,60,0,0,0,-1510,0,0,2680,4.05
2023/08/06,07:00,870,1940,270,0,130,800,50,-300,0,0,-1020,0,0,2740,5.55
2023/08/06,08:00,870,1900,270,0,130,1240,50,-300,0,0,-1140,0,0,3020,6.81
2023/08/06,09:00,870,2030,310,0,130,1550,50,-300,0,0,-1340,0,0,3300,8.12
2023/08/06,10:00,870,2000,320,0,130,1850,50,-300,0,0,-1420,0,0,3500,8.78
2023/08/06,11:00,870,2030,320,0,130,2030,60,-300,0,0,-1470,0,0,3670,8.92
2023/08/06,12:00,870,2200,310,0,130,2010,60,-300,0,0,-1520,0,0,3760,9.19
2023/08/06,13:00,870,2640,350,0,130,1850,60,-300,0,0,-1840,0,0,3760,8.12
2023/08/06,14:00,870,2430,390,0,130,1610,70,0,0,0,-1770,0,0,3730,7.64
2023/08/06,15:00,870,2910,400,0,130,1280,70,0,0,0,-2000,0,0,3660,7.06
2023/08/06,16:00,870,3180,450,0,130,860,80,0,30,0,-1940,0,0,3660,10.17
2023/08/06,17:00,870,3480,480,0,130,440,70,0,30,0,-1820,0,0,3680,11.74
2023/08/06,18:00,870,3860,480,0,130,90,50,0,190,0,-2050,0,0,3620,14.82
2023/08/06,19:00,870,3770,460,0,130,0,40,0,180,0,-1930,0,0,3520,14.29
2023/08/06,20:00,870,3680,480,0,130,0,60,0,20,0,-1900,0,0,3340,13.5
2023/08/06,21:00,870,3550,480,0,130,0,70,0,20,0,-2000,0,0,3120,11.34
2023/08/06,22:00,870,3490,470,0,130,0,60,0,20,0,-2130,0,0,2910,10.07
2023/08/06,23:00,870,3010,410,0,130,0,50,0,20,0,-1710,0,0,2780,9.13
2023/08/07,00:00,870,3460,410,0,130,0,50,0,10,0,-2360,0,0,2570,8.02
2023/08/07,01:00,870,3210,360,0,130,0,50,0,10,0,-2210,0,0,2420,7.48
2023/08/07,02:00,870,3480,390,0,130,0,60,0,10,0,-2530,0,0,2410,2.8
2023/08/07,03:00,870,3580,420,0,130,0,50,0,10,0,-2590,0,0,2470,3.46
2023/08/07,04:00,870,3680,430,0,130,0,50,0,20,0,-2590,0,0,2590,8.4
2023/08/07,05:00,870,3680,460,0,130,10,60,0,30,0,-2460,0,0,2780,6.58
2023/08/07,06:00,870,3230,530,0,130,90,60,0,40,0,-2130,0,0,2820,5.09
2023/08/07,07:00,870,3430,570,0,130,120,50,0,40,0,-2090,0,0,3120,8.55
2023/08/07,08:00,870,3730,590,0,130,150,60,0,50,0,-1880,0,0,3700,9.11
2023/08/07,09:00,870,3610,630,0,130,210,60,0,50,0,-1620,0,0,3940,13.23
2023/08/07,10:00,870,3480,640,0,120,280,70,0,50,0,-1640,0,0,3870,13.48
2023/08/07,11:00,870,3460,630,0,120,430,70,0,50,0,-1810,0,0,3820,14.37
2023/08/07,12:00,870,3510,620,0,120,400,90,0,50,0,-1980,0,0,3680,12.83
2023/08/07,13:00,870,3320,680,0,120,390,90,0,50,0,-1750,0,0,3770,16.83
2023/08/07,14:00,870,3350,680,0,120,510,100,0,50,0,-1890,0,0,3790,16.83
2023/08/07,15:00,870,3380,690,0,120,520,110,0,60,0,-1940,0,0,3810,16.83
2023/08/07,16:00,870,3590,680,0,130,330,120,0,350,0,-2210,0,0,3860,18.14
2023/08/07,17:00,870,3810,680,0,130,220,110,0,370,0,-2480,0,0,3710,16.83
2023/08/07,18:00,870,4070,660,0,130,50,120,0,210,0,-2470,0,0,3640,17.12
2023/08/07,19:00,870,4190,670,0,130,0,120,0,60,0,-2550,0,0,3490,16.83
2023/08/07,20:00,870,3840,650,0,130,0,120,0,50,0,-2350,0,0,3310,13.96
2023/08/07,21:00,870,3710,680,0,130,0,120,0,60,0,-2460,0,0,3110,11.87
2023/08/07,22:00,870,3630,690,0,130,0,120,0,50,0,-2580,0,0,2910,9.28
2023/08/07,23:00,870,3520,690,0,130,0,120,0,60,0,-2580,0,0,2810,8.58
2023/08/08,00:00,870,3270,680,0,130,0,130,0,60,0,-2540,0,0,2600,3.51
2023/08/08,01:00,870,3190,680,0,130,0,120,0,50,0,-2570,0,0,2470,0.01
2023/08/08,02:00,870,3160,680,0,130,0,120,0,60,0,-2560,0,0,2460,0.01
2023/08/08,03:00,870,3260,680,0,130,0,120,0,50,0,-2550,0,0,2560,0.01
2023/08/08,04:00,870,3330,660,0,130,0,120,0,50,0,-2490,0,0,2670,0.35
2023/08/08,05:00,870,3310,660,0,130,20,120,0,60,0,-2360,0,0,2810,6.58
2023/08/08,06:00,870,3030,650,0,130,170,130,0,50,0,-2230,0,0,2800,0.01
2023/08/08,07:00,870,3020,660,0,130,300,120,0,50,0,-2110,0,0,3040,0.01
2023/08/08,08:00,870,3200,670,0,130,360,120,0,50,0,-1800,0,0,3600,4.26
2023/08/08,09:00,870,3190,670,0,130,510,120,0,60,0,-1710,0,0,3840,10.74
2023/08/08,10:00,870,3120,680,0,130,930,110,0,50,0,-2030,0,0,3860,1.51
2023/08/08,11:00,870,3330,690,0,130,1270,110,0,60,0,-2390,0,0,4070,0.01
2023/08/08,12:00,870,3380,680,0,130,1300,120,0,60,0,-2520,0,0,4020,12.93
2023/08/08,13:00,870,3550,660,0,130,1430,130,0,50,0,-2550,0,0,4270,13.09
2023/08/08,14:00,870,3560,660,0,130,1510,130,0,50,0,-2570,0,0,4340,13.03
2023/08/08,15:00,870,3740,690,0,130,1300,140,0,50,0,-2560,0,0,4360,0.02
2023/08/08,16:00,870,4180,700,0,130,860,140,0,50,0,-2550,0,0,4380,16.17
2023/08/08,17:00,870,4410,670,0,130,390,140,0,50,0,-2470,0,0,4190,17.45
2023/08/08,18:00,870,4370,670,0,130,70,130,0,50,0,-2320,0,0,3970,17.45
2023/08/08,19:00,870,4450,670,0,130,0,130,0,50,0,-2500,0,0,3800,17.45
2023/08/08,20:00,870,4130,640,0,130,0,130,0,50,0,-2370,0,0,3580,15.45
2023/08/08,21:00,870,3830,630,0,130,0,140,0,50,0,-2320,0,0,3330,12.49
2023/08/08,22:00,870,3640,640,0,130,0,140,0,50,0,-2390,0,0,3080,11.08
2023/08/08,23:00,870,3590,650,0,130,0,140,0,50,0,-2470,0,0,2960,9.05
2023/08/09,00:00,870,3480,650,0,130,0,140,0,50,0,-2590,0,0,2730,6.4
2023/08/09,01:00,870,3330,650,0,130,0,150,0,50,0,-2600,0,0,2580,2.87
2023/08/09,02:00,870,3310,650,0,130,0,140,0,50,0,-2600,0,0,2550,0.02
2023/08/09,03:00,870,3380,640,0,130,0,130,0,50,0,-2580,0,0,2620,4.6
2023/08/09,04:00,870,3460,640,0,130,0,140,0,50,0,-2540,0,0,2750,8.06
2023/08/09,05:00,870,3340,640,0,130,20,130,0,50,0,-2310,0,0,2870,8.52
2023/08/09,06:00,870,3110,630,0,130,250,120,0,50,0,-2210,0,0,2950,7.05
2023/08/09,07:00,870,3050,630,0,130,570,130,0,50,0,-2200,0,0,3230,3.51
2023/08/09,08:00,870,3210,640,0,130,870,140,0,50,0,-2080,0,0,3830,12.36
2023/08/09,09:00,870,3140,630,0,130,1130,140,0,50,0,-1950,0,0,4140,0.02
2023/08/09,10:00,870,3140,630,0,130,1270,140,0,50,0,-1940,0,0,4290,0.01
2023/08/09,11:00,870,3090,610,0,130,1360,140,0,50,0,-1900,0,0,4350,0.01
2023/08/09,12:00,870,2950,620,0,130,1530,140,0,50,0,-2030,0,0,4260,9.99
2023/08/09,13:00,870,3440,630,0,130,1390,160,0,50,0,-2250,0,0,4420,13.49
2023/08/09,14:00,870,3440,630,0,130,1230,160,0,50,0,-2110,0,0,4400,12.92
2023/08/09,15:00,870,3570,640,0,130,910,160,0,50,0,-2020,0,0,4310,0.01
2023/08/09,16:00,870,3630,610,0,130,630,150,0,50,0,-1800,0,0,4270,15.64
2023/08/09,17:00,870,3750,580,0,130,260,150,0,50,0,-1780,0,0,4010,17.27
2023/08/09,18:00,870,3750,620,0,130,40,150,0,60,0,-1800,0,0,3820,17.27
2023/08/09,19:00,870,3820,650,0,130,0,130,0,60,0,-1990,0,0,3670,16.28
2023/08/09,20:00,870,3800,640,0,130,0,130,0,60,0,-2130,0,0,3500,14.26
2023/08/09,21:00,870,3640,640,0,130,0,130,0,60,0,-2180,0,0,3290,12.07
2023/08/09,22:00,870,3520,660,0,130,0,120,0,60,0,-2280,0,0,3080,9.74
2023/08/09,23:00,870,3530,620,0,130,0,120,0,60,0,-2360,0,0,2970,8.77
2023/08/10,00:00,870,3430,610,0,130,0,110,0,60,0,-2470,0,0,2740,4.4
2023/08/10,01:00,870,3450,590,0,130,0,110,0,60,0,-2610,0,0,2600,0.02
2023/08/10,02:00,870,3420,590,0,130,0,100,0,60,0,-2590,0,0,2580,0.01
2023/08/10,03:00,870,3420,590,0,130,0,100,0,60,0,-2520,0,0,2650,0.02
2023/08/10,04:00,870,3470,590,0,130,0,100,0,60,0,-2460,0,0,2760,7.13
2023/08/10,05:00,870,3330,600,0,130,20,100,0,60,0,-2240,0,0,2870,8.4
2023/08/10,06:00,870,3030,610,0,130,240,100,0,60,0,-2100,0,0,2940,4.05
2023/08/10,07:00,870,3010,610,0,130,600,90,0,60,0,-2190,0,0,3180,4.07
2023/08/10,08:00,870,3130,610,0,130,950,100,0,60,0,-2080,0,0,3770,9.03
2023/08/10,09:00,870,3050,640,0,130,1210,100,0,60,0,-1950,0,0,4110,10.11
2023/08/10,10:00,870,3020,640,0,130,1360,100,0,60,0,-1940,0,0,4240,9.83
2023/08/10,11:00,870,2930,640,0,130,1450,110,0,60,0,-1930,0,0,4260,7.47
2023/08/10,12:00,870,3070,640,0,130,1450,110,0,60,0,-2160,0,0,4170,8.84
2023/08/10,13:00,870,3190,630,0,130,1340,120,0,60,0,-2090,0,0,4250,9.8
2023/08/10,14:00,870,3400,630,0,130,1190,130,0,60,0,-2180,0,0,4230,13.72
2023/08/10,15:00,870,3610,640,0,130,970,140,0,60,0,-2250,0,0,4170,7.5
2023/08/10,16:00,870,4050,640,0,130,710,150,0,60,0,-2490,0,0,4120,7
2023/08/10,17:00,870,4140,660,0,130,330,160,0,60,0,-2440,0,0,3910,14.7
2023/08/10,18:00,870,4080,650,0,130,60,160,0,60,0,-2270,0,0,3740,17.73
2023/08/10,19:00,870,3990,650,0,130,0,160,0,60,0,-2260,0,0,3600,17.25
2023/08/10,20:00,870,3930,660,0,130,0,160,0,60,0,-2390,0,0,3420,11.32
2023/08/10,21:00,870,3630,680,0,130,0,160,0,60,0,-2330,0,0,3200,9.6
2023/08/10,22:00,870,3520,680,0,130,0,160,0,60,0,-2420,0,0,3000,9.31
2023/08/10,23:00,870,3470,680,0,130,0,160,0,60,0,-2500,0,0,2870,8.46
2023/08/11,00:00,870,3200,680,0,130,0,150,0,60,0,-2440,0,0,2650,8.38
2023/08/11,01:00,870,3090,660,0,130,0,150,0,60,0,-2470,0,0,2490,8.11
2023/08/11,02:00,870,3090,660,0,130,0,130,0,60,0,-2480,0,0,2460,8.06
2023/08/11,03:00,870,3050,650,0,130,0,120,0,60,0,-2370,0,0,2510,8.07
2023/08/11,04:00,870,3040,660,0,130,0,110,0,60,0,-2270,0,0,2600,8.19
2023/08/11,05:00,870,3010,660,0,130,20,100,0,60,0,-2160,0,0,2690,8.75
2023/08/11,06:00,870,2390,650,0,130,260,90,0,60,0,-1770,0,0,2680,8.17
2023/08/11,07:00,870,1800,660,0,130,650,70,0,60,0,-1480,0,0,2760,7.04
2023/08/11,08:00,870,1860,660,0,130,1020,60,0,60,0,-1590,0,0,3070,8.11
2023/08/11,09:00,870,1910,680,0,130,1320,60,0,60,0,-1710,0,0,3320,8.11
2023/08/11,10:00,870,1890,690,0,130,1600,50,0,60,0,-1830,0,0,3460,7.12
2023/08/11,11:00,870,1840,680,0,130,1670,70,0,60,0,-1770,0,0,3550,8.59
2023/08/11,12:00,870,1950,680,0,130,1580,60,0,60,0,-1750,0,0,3580,8.13
2023/08/11,13:00,870,2270,670,0,130,1500,60,0,60,0,-2040,0,0,3520,1.45
2023/08/11,14:00,870,2820,640,0,130,1290,50,0,60,0,-2350,0,0,3510,4.55
2023/08/11,15:00,870,2900,650,0,130,1140,50,0,60,0,-2330,0,0,3470,3.51
2023/08/11,16:00,870,3250,640,0,130,800,50,0,60,0,-2280,0,0,3520,11.18
2023/08/11,17:00,870,3520,660,0,130,400,60,0,60,0,-2200,0,0,3500,14.71
2023/08/11,18:00,870,3840,660,0,130,70,50,0,60,0,-2290,0,0,3390,17.47
2023/08/11,19:00,870,3860,670,0,130,0,40,0,60,0,-2360,0,0,3270,16.5
2023/08/11,20:00,870,3620,670,0,130,0,40,0,60,0,-2280,0,0,3110,14.48
2023/08/11,21:00,870,3430,680,0,130,0,50,0,60,0,-2300,0,0,2920,12.72
2023/08/11,22:00,870,3250,670,0,130,0,30,0,60,0,-2290,0,0,2720,10.74
2023/08/11,23:00,870,3130,680,0,130,0,20,0,60,0,-2270,0,0,2620,9.58
2023/08/12,00:00,870,2980,680,0,130,0,10,0,60,0,-2340,0,0,2390,8.89
2023/08/12,01:00,870,2760,660,0,130,0,10,0,60,0,-2240,0,0,2250,9
2023/08/12,02:00,870,2870,660,0,130,0,0,0,60,0,-2350,0,0,2240,8.26
2023/08/12,03:00,870,2890,660,0,130,0,0,0,60,0,-2310,0,0,2300,8.26
2023/08/12,04:00,870,2920,660,0,130,0,0,0,60,0,-2230,0,0,2410,8.15
2023/08/12,05:00,870,2790,660,0,130,20,0,0,60,0,-2040,0,0,2490,6.05
2023/08/12,06:00,870,2310,660,0,130,340,0,0,60,0,-1890,0,0,2480,3.5
2023/08/12,07:00,870,1740,660,0,130,900,0,0,60,0,-1830,0,0,2530,4.5
2023/08/12,08:00,870,1580,670,0,130,1480,0,0,60,0,-1940,0,0,2850,3.5
2023/08/12,09:00,870,1570,690,0,130,1930,0,0,60,0,-2050,0,0,3200,2.01
2023/08/12,10:00,870,1570,680,0,130,2210,0,0,60,0,-2120,0,0,3400,0.01
2023/08/12,11:00,870,1590,690,0,130,2350,0,0,60,0,-2140,0,0,3550,0.01
2023/08/12,12:00,870,1750,680,0,130,2370,0,0,60,0,-2210,0,0,3650,0.01
2023/08/12,13:00,870,1750,680,0,130,2310,0,0,60,0,-2110,0,0,3690,1.01
2023/08/12,14:00,870,2230,670,0,130,2060,0,0,60,0,-2360,0,0,3660,1.51
2023/08/12,15:00,870,2790,690,0,130,1640,0,0,60,0,-2560,0,0,3620,0.02
2023/08/12,16:00,870,3320,700,0,130,1070,0,0,60,0,-2500,0,0,3650,12.21
2023/08/12,17:00,870,3830,710,0,130,510,0,0,60,0,-2430,0,0,3680,15.07
2023/08/12,18:00,870,3870,710,0,130,80,0,0,60,0,-2210,0,0,3510,17.18
2023/08/12,19:00,870,3800,720,0,130,0,0,0,60,0,-2230,0,0,3350,16.92
2023/08/12,20:00,870,3530,730,0,130,0,10,0,60,0,-2180,0,0,3150,16.82
2023/08/12,21:00,870,3330,750,0,130,0,20,0,60,0,-2210,0,0,2950,14.95
2023/08/12,22:00,870,3170,750,0,130,0,40,0,60,0,-2280,0,0,2740,12.6
2023/08/12,23:00,870,3070,750,0,130,0,50,0,60,0,-2330,0,0,2600,10
2023/08/13,00:00,870,2880,720,0,130,0,50,0,60,0,-2340,0,0,2370,8.74
2023/08/13,01:00,870,2750,730,0,130,0,50,0,60,0,-2360,0,0,2230,7.6
2023/08/13,02:00,870,2300,710,0,130,0,40,0,60,0,-1910,0,0,2200,8.56
2023/08/13,03:00,870,2120,730,0,130,0,50,0,60,0,-1700,0,0,2260,9.08
2023/08/13,04:00,870,2150,730,0,130,0,60,0,60,0,-1630,0,0,2370,9.22
2023/08/13,05:00,870,2210,720,0,130,20,50,0,60,0,-1630,0,0,2430,9.15
2023/08/13,06:00,870,1970,720,0,130,340,40,0,60,0,-1710,0,0,2420,6.13
2023/08/13,07:00,870,1750,700,0,130,900,30,0,60,0,-2000,0,0,2440,0.69
2023/08/13,08:00,870,1560,680,0,130,1480,30,0,60,0,-2110,0,0,2700,0.01
2023/08/13,09:00,870,1520,710,0,130,1970,20,-230,0,0,-1980,0,0,3010,0.01
2023/08/13,10:00,870,1510,720,0,130,2280,20,-230,0,0,-2090,0,0,3210,0.01
2023/08/13,11:00,870,1570,720,0,130,2420,20,-230,0,0,-2110,0,0,3390,0.01
2023/08/13,12:00,870,1640,720,0,130,2420,20,-230,0,0,-2100,0,0,3470,1.01
2023/08/13,13:00,870,1720,740,0,130,2310,20,-230,0,0,-2050,0,0,3510,2
2023/08/13,14:00,870,1930,720,0,130,2060,20,-90,0,0,-2140,0,0,3500,2.01
2023/08/13,15:00,870,2580,710,0,130,1620,20,0,60,0,-2510,0,0,3480,0.01
2023/08/13,16:00,870,3070,740,0,130,1050,30,0,60,0,-2420,0,0,3530,9.59
2023/08/13,17:00,870,3520,730,0,130,490,40,0,360,0,-2550,0,0,3590,2.01
2023/08/13,18:00,870,3770,740,0,130,70,30,0,370,0,-2490,0,0,3490,13.63
2023/08/13,19:00,870,3760,730,0,130,0,40,0,370,0,-2530,0,0,3370,16.48
2023/08/13,20:00,870,3630,720,0,130,0,50,0,360,0,-2550,0,0,3210,12.75
2023/08/13,21:00,870,3420,750,0,130,0,50,0,70,0,-2290,0,0,3000,14.53
2023/08/13,22:00,870,3340,750,0,130,0,50,0,60,0,-2390,0,0,2810,11.76
2023/08/13,23:00,870,3130,750,0,130,0,60,0,60,0,-2320,0,0,2680,9.55
2023/08/14,00:00,870,2830,750,0,130,0,50,0,60,0,-2260,0,0,2430,8.94
2023/08/14,01:00,870,2760,730,0,130,0,50,0,60,0,-2330,0,0,2270,5
2023/08/14,02:00,870,2450,730,0,130,0,60,0,60,0,-2070,0,0,2230,6.05
2023/08/14,03:00,870,2320,740,0,130,0,70,0,60,0,-1870,0,0,2320,7
2023/08/14,04:00,870,2390,740,0,130,0,80,0,60,0,-1850,0,0,2420,7
2023/08/14,05:00,870,2250,720,0,130,10,90,0,60,0,-1620,0,0,2510,8.31
2023/08/14,06:00,870,2120,720,0,130,180,90,0,60,0,-1670,0,0,2500,6.1
2023/08/14,07:00,870,2040,720,0,130,480,80,0,60,0,-1790,0,0,2590,8.13
2023/08/14,08:00,870,2140,720,0,130,770,90,0,60,0,-1920,0,0,2860,8.75
2023/08/14,09:00,870,1780,760,0,130,820,100,0,60,0,-1520,0,0,3000,10.13
2023/08/14,10:00,870,1610,710,0,130,960,110,0,60,0,-1420,0,0,3030,10.31
2023/08/14,11:00,870,1550,750,0,130,1080,110,0,60,0,-1430,0,0,3120,10.29
2023/08/14,12:00,870,2090,740,0,130,860,110,0,60,0,-1740,0,0,3120,10.46
2023/08/14,13:00,870,2390,750,0,130,660,110,0,60,0,-1920,0,0,3050,11.81
2023/08/14,14:00,870,2590,730,0,130,530,120,0,60,0,-1980,0,0,3050,13.07
2023/08/14,15:00,870,3230,750,0,130,370,130,0,60,0,-2520,0,0,3020,5.5
2023/08/14,16:00,870,3360,750,0,130,260,140,0,60,0,-2490,0,0,3080,13.75
2023/08/14,17:00,870,3630,750,0,130,110,120,0,60,0,-2550,0,0,3120,14.73
